product_id,category,price,brand
P00000969,Food,1714.7,黄石金承科技有限公司
P00000970,Toys,1768.05,恩悌网络有限公司
P00000971,Home,1835.63,联软信息有限公司
P00000972,Food,106.95,良诺信息有限公司
P00000973,Toys,1627.41,菊风公司信息有限公司
P00000974,Home,527.55,思优传媒有限公司
P00000975,Food,1995.31,泰麒麟信息有限公司
P00000976,Electronics,1451.19,良诺信息有限公司
P00000977,Clothing,289.22,创汇传媒有限公司
P00000978,Books,1959.59,济南亿次元网络有限公司
P00000979,Food,1488.15,天益科技有限公司
P00000980,Books,1880.14,华成育卓传媒有限公司
P00000981,Beauty,419.12,毕博诚网络有限公司
P00000982,Electronics,1975.69,海创科技有限公司
P00000983,Clothing,1842.62,创联世纪科技有限公司
P00000984,Books,36.36,雨林木风计算机传媒有限公司
P00000985,Books,1475.4,七喜信息有限公司
P00000986,Books,237.32,良诺传媒有限公司
P00000987,Electronics,761.46,彩虹网络有限公司
P00000988,Books,492.27,中建创业网络有限公司
P00000989,Toys,1827.14,雨林木风计算机传媒有限公司
P00000990,Clothing,1763.09,维旺明传媒有限公司
P00000991,Home,1599.97,鑫博腾飞科技有限公司
P00000992,Clothing,1042.56,昂歌信息传媒有限公司
P00000993,Toys,1199.47,恒聪百汇网络有限公司
P00000994,Electronics,777.66,维涛科技有限公司
P00000995,Electronics,855.23,双敏电子传媒有限公司
P00000996,Beauty,881.16,联通时科传媒有限公司
P00000997,Sports,1166.8,同兴万点科技有限公司
P00000998,Clothing,223.89,数字100科技有限公司
P00000999,Home,643.66,国讯信息有限公司
P00001000,Home,1457.02,天开网络有限公司
P00001001,Food,171.98,华成育卓网络有限公司
P00001002,Electronics,13.28,迪摩传媒有限公司
P00001003,Beauty,1525.46,恒聪百汇信息有限公司
P00001004,Home,1821.63,盟新传媒有限公司
P00001005,Toys,338.46,银嘉信息有限公司
P00001006,Books,1580.51,昊嘉传媒有限公司
P00001007,Food,1281.35,立信电子科技有限公司
P00001008,Clothing,1851.75,毕博诚网络有限公司
P00001009,Electronics,1112.83,济南亿次元传媒有限公司
P00001010,Clothing,535.9,创联世纪传媒有限公司
P00001011,Beauty,290.61,网新恒天网络有限公司
P00001012,Electronics,1702.43,巨奥信息有限公司
P00001013,Books,1528.09,恩悌科技有限公司
P00001014,Toys,1015.46,四通科技有限公司
P00001015,Beauty,336.21,泰麒麟网络有限公司
P00001016,Electronics,1298.19,时空盒数字传媒有限公司
P00001017,Beauty,178.71,商软冠联信息有限公司
P00001018,Beauty,281.47,华远软件信息有限公司
P00001019,Books,37.54,信诚致远传媒有限公司
P00001020,Toys,453.45,精芯信息有限公司
P00001021,Toys,347.46,太极传媒有限公司
P00001022,Books,144.78,精芯科技有限公司
P00001023,Sports,1161.84,南康传媒有限公司
P00001024,Home,1042.45,银嘉传媒有限公司
P00001025,Sports,1482.34,九方科技有限公司
P00001026,Beauty,919.35,商软冠联网络有限公司
P00001027,Sports,1322.8,新格林耐特传媒有限公司
P00001028,Books,434.55,同兴万点网络有限公司
P00001029,Toys,1407.63,盟新信息有限公司
P00001030,Home,1190.14,恒聪百汇科技有限公司
P00001031,Electronics,686.63,国讯科技有限公司
P00001032,Toys,960.94,佳禾科技有限公司
P00001033,Toys,1323.55,万迅电脑科技有限公司
P00001034,Food,786.01,超艺科技有限公司
P00001035,Books,41.58,凌云科技有限公司
P00001036,Beauty,1442.58,同兴万点传媒有限公司
P00001037,Clothing,90.32,昊嘉网络有限公司
P00001038,Food,1214.44,天开信息有限公司
P00001039,Clothing,639.75,昊嘉传媒有限公司
P00001040,Beauty,1636.44,图龙信息信息有限公司
P00001041,Food,1143.9,联软科技有限公司
P00001042,Food,688.59,佳禾信息有限公司
P00001043,Books,1486.73,创汇科技有限公司
P00001044,Home,1066.17,网新恒天网络有限公司
P00001045,Books,1241.75,昊嘉传媒有限公司
P00001046,Books,856.81,鑫博腾飞信息有限公司
P00001047,Electronics,1710.64,黄石金承科技有限公司
P00001048,Books,430.84,超艺信息有限公司
P00001049,Beauty,1356.26,富罳信息有限公司
P00001050,Books,44.01,彩虹网络有限公司
P00001051,Toys,660.04,南康信息有限公司
P00001052,Clothing,1596.43,天益信息有限公司
P00001053,Clothing,123.31,襄樊地球村科技有限公司
P00001054,Beauty,267.77,网新恒天传媒有限公司
P00001055,Home,1329.94,佳禾网络有限公司
P00001056,Books,628.49,网新恒天传媒有限公司
P00001057,Beauty,1830.6,戴硕电子网络有限公司
P00001058,Electronics,1754.13,浙大万朋科技有限公司
P00001059,Home,1710.66,超艺科技有限公司
P00001060,Sports,1169.03,精芯信息有限公司
P00001061,Electronics,1008.4,良诺传媒有限公司
P00001062,Food,650.08,兰金电子网络有限公司
P00001063,Sports,488.4,联通时科科技有限公司
P00001064,Home,1604.2,立信电子网络有限公司
P00001065,Food,946.55,晖来计算机传媒有限公司
P00001066,Toys,1529.93,万迅电脑网络有限公司
P00001067,Sports,85.75,毕博诚传媒有限公司
P00001068,Toys,1448.24,凌云传媒有限公司
P00001069,Books,1843.08,创亿网络有限公司
P00001070,Sports,1549.15,昂歌信息科技有限公司
P00001071,Sports,922.91,毕博诚传媒有限公司
P00001072,Food,976.82,兰金电子信息有限公司
P00001073,Beauty,1124.66,华远软件传媒有限公司
P00001074,Sports,1457.57,惠派国际公司科技有限公司
P00001075,Home,667.21,昂歌信息网络有限公司
P00001076,Home,349.36,艾提科信传媒有限公司
P00001077,Sports,1877.04,创联世纪信息有限公司
P00001078,Beauty,844.42,易动力信息有限公司
P00001079,Electronics,173.76,精芯信息有限公司
P00001080,Toys,1612.82,黄石金承科技有限公司
P00001081,Home,1705.68,飞利信科技有限公司
P00001082,Toys,1182.09,七喜信息有限公司
P00001083,Home,1246.12,天益网络有限公司
P00001084,Books,662.23,恩悌信息有限公司
P00001085,Home,425.96,创联世纪科技有限公司
P00001086,Books,997.74,联软传媒有限公司
P00001087,Electronics,293.0,天开科技有限公司
P00001088,Food,1332.9,双敏电子科技有限公司
P00001089,Sports,545.72,思优信息有限公司
P00001090,Toys,11.83,华成育卓科技有限公司
P00001091,Beauty,1521.62,恒聪百汇网络有限公司
P00001092,Sports,1145.0,群英信息有限公司
P00001093,Clothing,1883.28,毕博诚信息有限公司
P00001094,Beauty,295.57,易动力信息有限公司
P00001095,Sports,944.87,彩虹网络有限公司
P00001096,Sports,450.54,浦华众城科技有限公司
P00001097,Sports,147.69,超艺科技有限公司
P00001098,Food,1354.67,易动力网络有限公司
P00001099,Toys,756.48,网新恒天科技有限公司
P00001100,Food,674.08,凌云信息有限公司
P00001101,Beauty,840.29,毕博诚信息有限公司
P00001102,Beauty,270.37,网新恒天网络有限公司
P00001103,Books,1498.2,彩虹科技有限公司
P00001104,Electronics,549.53,思优科技有限公司
P00001105,Sports,290.07,信诚致远传媒有限公司
P00001106,Books,1583.3,昂歌信息传媒有限公司
P00001107,Food,534.29,数字100传媒有限公司
P00001108,Books,161.7,七喜科技有限公司
P00001109,Toys,1055.9,飞利信网络有限公司
P00001110,Food,903.16,万迅电脑信息有限公司
P00001111,Home,1304.91,合联电子网络有限公司
P00001112,Sports,1993.23,创亿网络有限公司
P00001113,Food,1321.43,四通传媒有限公司
P00001114,Electronics,580.84,艾提科信科技有限公司
P00001115,Clothing,967.12,兰金电子网络有限公司
P00001116,Books,106.06,飞利信网络有限公司
P00001117,Food,412.64,东方峻景网络有限公司
P00001118,Food,131.7,彩虹传媒有限公司
P00001119,Sports,590.83,晖来计算机传媒有限公司
P00001120,Clothing,1062.99,双敏电子传媒有限公司
P00001121,Beauty,507.1,良诺科技有限公司
P00001122,Books,117.9,联通时科传媒有限公司
P00001123,Home,1357.2,戴硕电子传媒有限公司
P00001124,Food,183.45,太极科技有限公司
P00001125,Toys,1822.08,MBP软件信息有限公司
P00001126,Electronics,1465.01,同兴万点网络有限公司
P00001127,Clothing,72.52,雨林木风计算机传媒有限公司
P00001128,Food,1860.3,毕博诚科技有限公司
P00001129,Toys,1452.49,兰金电子科技有限公司
P00001130,Books,1002.35,易动力网络有限公司
P00001131,Toys,1568.41,时空盒数字网络有限公司
P00001132,Toys,487.93,合联电子科技有限公司
P00001133,Books,690.72,银嘉传媒有限公司
P00001134,Toys,761.18,诺依曼软件传媒有限公司
P00001135,Sports,703.7,数字100信息有限公司
P00001136,Sports,1238.79,快讯科技有限公司
P00001137,Electronics,423.97,浙大万朋信息有限公司
P00001138,Clothing,1230.63,雨林木风计算机科技有限公司
P00001139,Beauty,412.06,鸿睿思博网络有限公司
P00001140,Clothing,224.68,华成育卓网络有限公司
P00001141,Electronics,288.02,飞海科技传媒有限公司
P00001142,Food,1152.65,浦华众城传媒有限公司
P00001143,Sports,418.79,兰金电子信息有限公司
P00001144,Electronics,1079.34,天益传媒有限公司
P00001145,Home,392.36,天益信息有限公司
P00001146,Food,385.3,迪摩网络有限公司
P00001147,Clothing,419.49,菊风公司科技有限公司
P00001148,Clothing,629.54,维涛科技有限公司
P00001149,Sports,679.36,东方峻景传媒有限公司
P00001150,Electronics,934.38,群英网络有限公司
P00001151,Home,759.27,浙大万朋科技有限公司
P00001152,Electronics,870.01,昂歌信息传媒有限公司
P00001153,Books,38.27,合联电子信息有限公司
P00001154,Toys,570.07,海创网络有限公司
P00001155,Clothing,646.45,双敏电子网络有限公司
P00001156,Clothing,1495.24,天益网络有限公司
P00001157,Beauty,618.36,万迅电脑信息有限公司
P00001158,Toys,879.59,天益网络有限公司
P00001159,Clothing,1865.77,佳禾科技有限公司
P00001160,Books,1918.78,戴硕电子科技有限公司
P00001161,Food,1472.17,鸿睿思博传媒有限公司
P00001162,Beauty,1325.2,创联世纪网络有限公司
P00001163,Toys,1397.55,盟新信息有限公司
P00001164,Toys,506.0,华泰通安信息有限公司
P00001165,Home,1170.43,天开信息有限公司
P00001166,Electronics,879.2,毕博诚传媒有限公司
P00001167,Sports,1651.86,鸿睿思博网络有限公司
P00001168,Home,696.3,彩虹信息有限公司
P00001169,Electronics,323.79,七喜信息有限公司
P00001170,Sports,1019.42,时刻科技有限公司
P00001171,Food,913.36,四通科技有限公司
P00001172,Clothing,330.01,中建创业传媒有限公司
P00001173,Home,1078.66,和泰传媒有限公司
P00001174,Clothing,1187.56,天开网络有限公司
P00001175,Beauty,1662.0,恩悌网络有限公司
P00001176,Sports,1903.88,创联世纪科技有限公司
P00001177,Books,1360.61,兰金电子科技有限公司
P00001178,Sports,1253.63,趋势信息有限公司
P00001179,Clothing,1500.79,飞利信网络有限公司
P00001180,Beauty,634.0,飞利信网络有限公司
P00001181,Books,1317.05,黄石金承信息有限公司
P00001182,Beauty,1996.89,海创信息有限公司
P00001183,Books,510.33,维旺明传媒有限公司
P00001184,Sports,297.32,中建创业传媒有限公司
P00001185,Electronics,70.04,创联世纪传媒有限公司
P00001186,Clothing,1937.38,网新恒天网络有限公司
P00001187,Home,613.29,商软冠联信息有限公司
P00001188,Home,1956.8,立信电子信息有限公司
P00001189,Books,996.07,太极信息有限公司
P00001190,Sports,667.17,网新恒天传媒有限公司
P00001191,Toys,1782.25,鸿睿思博传媒有限公司
P00001192,Clothing,1009.19,信诚致远信息有限公司
P00001193,Toys,1526.56,七喜网络有限公司
P00001194,Sports,1531.35,银嘉传媒有限公司
P00001195,Clothing,1787.65,时空盒数字网络有限公司
P00001196,Beauty,757.74,襄樊地球村传媒有限公司
P00001197,Electronics,1499.73,创汇网络有限公司
P00001198,Food,852.8,方正科技传媒有限公司
P00001199,Home,1519.95,商软冠联信息有限公司
P00001200,Sports,1808.36,太极网络有限公司
P00001201,Home,1816.1,诺依曼软件网络有限公司
P00001202,Electronics,124.02,维旺明信息有限公司
P00001203,Beauty,1335.4,毕博诚网络有限公司
P00001204,Toys,972.28,黄石金承信息有限公司
P00001205,Electronics,1659.02,华远软件网络有限公司
P00001206,Toys,490.21,万迅电脑网络有限公司
P00001207,Books,95.36,时空盒数字信息有限公司
P00001208,Food,220.63,迪摩信息有限公司
P00001209,Clothing,450.9,快讯网络有限公司
P00001210,Beauty,35.03,中建创业传媒有限公司
P00001211,Toys,1178.94,恒聪百汇传媒有限公司
P00001212,Home,1605.76,商软冠联传媒有限公司
P00001213,Clothing,776.83,飞海科技网络有限公司
P00001214,Beauty,706.6,新格林耐特科技有限公司
P00001215,Sports,1687.63,鑫博腾飞网络有限公司
P00001216,Toys,697.17,南康信息有限公司
P00001217,Home,1437.94,方正科技传媒有限公司
P00001218,Food,1739.72,菊风公司信息有限公司
P00001219,Books,984.87,万迅电脑信息有限公司
P00001220,Sports,1841.65,飞利信信息有限公司
P00001221,Sports,1363.31,浦华众城信息有限公司
P00001222,Books,1815.47,合联电子科技有限公司
P00001223,Books,1046.93,迪摩传媒有限公司
P00001224,Clothing,701.58,恩悌传媒有限公司
P00001225,Toys,228.53,商软冠联科技有限公司
P00001226,Sports,735.96,MBP软件传媒有限公司
P00001227,Books,1357.91,惠派国际公司信息有限公司
P00001228,Clothing,1720.61,飞海科技科技有限公司
P00001229,Books,1123.76,双敏电子传媒有限公司
P00001230,Beauty,1960.9,思优科技有限公司
P00001231,Food,846.95,精芯信息有限公司
P00001232,Food,782.14,四通网络有限公司
P00001233,Books,1282.06,创汇网络有限公司
P00001234,Sports,1141.66,济南亿次元传媒有限公司
P00001235,Sports,634.03,开发区世创信息有限公司
P00001236,Books,241.97,恩悌网络有限公司
P00001237,Clothing,445.98,富罳传媒有限公司
P00001238,Sports,836.5,华成育卓科技有限公司
P00001239,Food,382.86,艾提科信信息有限公司
P00001240,Beauty,1813.54,泰麒麟信息有限公司
P00001241,Clothing,1026.41,济南亿次元传媒有限公司
P00001242,Sports,795.9,毕博诚科技有限公司
P00001243,Books,144.08,维涛科技有限公司
P00001244,Home,172.23,创联世纪信息有限公司
P00001245,Home,1286.07,超艺网络有限公司
P00001246,Books,1808.05,明腾科技有限公司
P00001247,Toys,1692.87,昊嘉科技有限公司
P00001248,Beauty,1120.51,维旺明科技有限公司
P00001249,Books,1163.67,巨奥信息有限公司
P00001250,Beauty,1055.93,开发区世创信息有限公司
P00001251,Books,1481.66,信诚致远网络有限公司
P00001252,Clothing,1147.59,昊嘉科技有限公司
P00001253,Food,126.33,商软冠联信息有限公司
P00001254,Home,994.37,鑫博腾飞传媒有限公司
P00001255,Electronics,527.14,浙大万朋传媒有限公司
P00001256,Food,783.48,新宇龙信息网络有限公司
P00001257,Home,369.06,惠派国际公司传媒有限公司
P00001258,Sports,1629.27,易动力传媒有限公司
P00001259,Clothing,849.69,恩悌科技有限公司
P00001260,Home,477.77,易动力网络有限公司
P00001261,Clothing,276.94,华成育卓传媒有限公司
P00001262,Beauty,816.68,鑫博腾飞传媒有限公司
P00001263,Electronics,230.09,九方传媒有限公司
P00001264,Books,415.56,良诺网络有限公司
P00001265,Clothing,1508.76,惠派国际公司科技有限公司
P00001266,Clothing,1145.63,中建创业信息有限公司
P00001267,Books,495.0,开发区世创科技有限公司
P00001268,Electronics,1675.34,方正科技科技有限公司
P00001269,Sports,1338.04,维涛信息有限公司
P00001270,Food,1626.48,凌颖信息网络有限公司
P00001271,Electronics,845.92,联软网络有限公司
P00001272,Home,355.82,浦华众城科技有限公司
P00001273,Electronics,832.32,国讯科技有限公司
P00001274,Sports,840.19,群英传媒有限公司
P00001275,Food,1285.93,明腾科技有限公司
P00001276,Sports,985.76,商软冠联传媒有限公司
P00001277,Sports,789.27,佳禾网络有限公司
P00001278,Beauty,340.74,联软传媒有限公司
P00001279,Beauty,1602.77,易动力传媒有限公司
P00001280,Electronics,1600.53,时空盒数字传媒有限公司
P00001281,Electronics,1677.81,开发区世创信息有限公司
P00001282,Electronics,442.01,良诺科技有限公司
P00001283,Home,942.86,信诚致远传媒有限公司
P00001284,Electronics,443.82,盟新传媒有限公司
P00001285,Home,623.99,商软冠联信息有限公司
P00001286,Home,1421.8,通际名联信息有限公司
P00001287,Beauty,1731.1,开发区世创传媒有限公司
P00001288,Books,421.97,快讯科技有限公司
P00001289,Sports,263.38,新宇龙信息网络有限公司
P00001290,Food,1576.22,商软冠联信息有限公司
P00001291,Books,170.92,东方峻景传媒有限公司
P00001292,Home,35.6,思优科技有限公司
P00001293,Food,1671.26,艾提科信科技有限公司
P00001294,Electronics,1376.6,兰金电子网络有限公司
P00001295,Books,1715.33,立信电子信息有限公司
P00001296,Sports,1016.1,趋势信息有限公司
P00001297,Books,1933.5,方正科技网络有限公司
P00001298,Clothing,1128.74,巨奥网络有限公司
P00001299,Food,1837.77,晖来计算机科技有限公司
P00001300,Clothing,1423.24,彩虹科技有限公司
P00001301,Clothing,1315.16,商软冠联科技有限公司
P00001302,Home,1010.01,艾提科信信息有限公司
P00001303,Clothing,938.6,良诺网络有限公司
P00001304,Electronics,1620.98,海创传媒有限公司
P00001305,Food,1278.72,飞海科技信息有限公司
P00001306,Books,776.03,迪摩网络有限公司
P00001307,Food,790.64,昊嘉科技有限公司
P00001308,Beauty,965.52,华泰通安传媒有限公司
P00001309,Clothing,1303.59,明腾传媒有限公司
P00001310,Home,834.15,太极信息有限公司
P00001311,Sports,1167.21,富罳网络有限公司
P00001312,Beauty,679.21,银嘉传媒有限公司
P00001313,Food,410.09,时刻科技有限公司
P00001314,Toys,1226.11,立信电子传媒有限公司
P00001315,Home,1339.01,浦华众城信息有限公司
P00001316,Beauty,1975.9,彩虹传媒有限公司
P00001317,Electronics,1666.88,新宇龙信息科技有限公司
P00001318,Toys,728.84,南康信息有限公司
P00001319,Sports,1269.55,彩虹网络有限公司
P00001320,Food,1335.93,群英信息有限公司
P00001321,Clothing,1323.7,图龙信息网络有限公司
P00001322,Home,1423.88,凌颖信息科技有限公司
P00001323,Sports,261.03,信诚致远传媒有限公司
P00001324,Toys,1906.18,华泰通安科技有限公司
P00001325,Sports,834.96,时刻传媒有限公司
P00001326,Clothing,1168.27,四通网络有限公司
P00001327,Sports,104.4,凌颖信息信息有限公司
P00001328,Food,118.48,迪摩传媒有限公司
P00001329,Books,1007.64,艾提科信传媒有限公司
P00001330,Electronics,917.6,鑫博腾飞网络有限公司
P00001331,Clothing,260.35,信诚致远信息有限公司
P00001332,Books,666.23,鸿睿思博网络有限公司
P00001333,Beauty,1699.94,天开科技有限公司
P00001334,Beauty,1593.01,群英科技有限公司
P00001335,Clothing,1005.99,维涛网络有限公司
P00001336,Home,1600.65,网新恒天信息有限公司
P00001337,Food,1020.28,华泰通安网络有限公司
P00001338,Home,1819.55,黄石金承传媒有限公司
P00001339,Clothing,662.73,同兴万点科技有限公司
P00001340,Beauty,1178.33,南康信息有限公司
P00001341,Toys,998.34,雨林木风计算机网络有限公司
P00001342,Beauty,1152.94,浙大万朋传媒有限公司
P00001343,Food,805.92,南康信息有限公司
P00001344,Clothing,822.34,网新恒天传媒有限公司
P00001345,Sports,886.52,诺依曼软件传媒有限公司
P00001346,Sports,283.96,方正科技信息有限公司
P00001347,Home,1918.03,开发区世创网络有限公司
P00001348,Books,225.96,易动力信息有限公司
P00001349,Sports,1316.53,巨奥传媒有限公司
P00001350,Electronics,1779.85,图龙信息传媒有限公司
P00001351,Home,1129.82,信诚致远网络有限公司
P00001352,Beauty,1165.0,浦华众城科技有限公司
P00001353,Beauty,387.53,昊嘉信息有限公司
P00001354,Beauty,1483.3,富罳网络有限公司
P00001355,Sports,921.46,联软信息有限公司
P00001356,Books,1728.25,凌颖信息网络有限公司
P00001357,Clothing,1446.44,浦华众城传媒有限公司
P00001358,Food,1837.93,精芯科技有限公司
P00001359,Books,693.09,联通时科传媒有限公司
P00001360,Sports,42.75,兰金电子传媒有限公司
P00001361,Electronics,1417.0,鸿睿思博网络有限公司
P00001362,Clothing,1397.9,图龙信息科技有限公司
P00001363,Sports,1443.32,飞利信网络有限公司
P00001364,Toys,1035.98,黄石金承信息有限公司
P00001365,Home,1892.72,合联电子传媒有限公司
P00001366,Sports,1918.96,海创网络有限公司
P00001367,Food,773.41,易动力传媒有限公司
P00001368,Electronics,1848.13,晖来计算机科技有限公司
P00001369,Beauty,183.05,精芯网络有限公司
P00001370,Toys,71.08,泰麒麟传媒有限公司
P00001371,Books,221.09,昊嘉网络有限公司
P00001372,Sports,1346.0,双敏电子信息有限公司
P00001373,Books,78.33,天开信息有限公司
P00001374,Toys,1074.47,信诚致远传媒有限公司
P00001375,Toys,280.27,飞海科技信息有限公司
P00001376,Home,67.84,昂歌信息传媒有限公司
P00001377,Food,1853.57,南康信息有限公司
P00001378,Food,1105.66,彩虹科技有限公司
P00001379,Clothing,1887.57,浦华众城科技有限公司
P00001380,Home,32.7,兰金电子科技有限公司
P00001381,Books,798.08,恩悌科技有限公司
P00001382,Toys,862.93,浦华众城信息有限公司
P00001383,Food,891.32,南康科技有限公司
P00001384,Electronics,406.69,良诺传媒有限公司
P00001385,Toys,454.85,盟新信息有限公司
P00001386,Beauty,1011.54,创联世纪网络有限公司
P00001387,Books,729.58,佳禾传媒有限公司
P00001388,Toys,11.91,鸿睿思博传媒有限公司
P00001389,Clothing,1162.82,华泰通安传媒有限公司
P00001390,Electronics,701.54,南康传媒有限公司
P00001391,Sports,985.86,华成育卓科技有限公司
P00001392,Beauty,1679.6,易动力科技有限公司
P00001393,Food,1182.02,银嘉科技有限公司
P00001394,Toys,961.85,中建创业科技有限公司
P00001395,Sports,528.67,浙大万朋网络有限公司
P00001396,Toys,410.44,MBP软件信息有限公司
P00001397,Food,161.03,MBP软件网络有限公司
P00001398,Beauty,1454.35,开发区世创传媒有限公司
P00001399,Electronics,1184.78,泰麒麟信息有限公司
P00001400,Sports,548.39,恩悌网络有限公司
P00001401,Books,1789.59,超艺传媒有限公司
P00001402,Toys,1495.06,新格林耐特网络有限公司
P00001403,Food,1440.18,毕博诚科技有限公司
P00001404,Electronics,1512.56,泰麒麟网络有限公司
P00001405,Books,1072.26,菊风公司科技有限公司
P00001406,Electronics,1701.17,立信电子科技有限公司
P00001407,Sports,432.57,海创传媒有限公司
P00001408,Clothing,281.83,商软冠联传媒有限公司
P00001409,Home,850.62,济南亿次元科技有限公司
P00001410,Books,264.28,新格林耐特传媒有限公司
P00001411,Beauty,1969.03,创汇传媒有限公司
P00001412,Electronics,1375.98,趋势科技有限公司
P00001413,Sports,1036.2,联通时科信息有限公司
P00001414,Beauty,38.12,商软冠联网络有限公司
P00001415,Clothing,1561.37,南康科技有限公司
P00001416,Books,253.08,中建创业传媒有限公司
P00001417,Sports,1220.71,通际名联信息有限公司
P00001418,Toys,1539.45,艾提科信信息有限公司
P00001419,Electronics,91.36,戴硕电子科技有限公司
P00001420,Clothing,1833.57,戴硕电子传媒有限公司
P00001421,Electronics,1932.69,毕博诚科技有限公司
P00001422,Electronics,906.98,良诺信息有限公司
P00001423,Sports,522.69,泰麒麟信息有限公司
P00001424,Toys,1836.17,彩虹传媒有限公司
P00001425,Food,1265.3,方正科技网络有限公司
P00001426,Toys,573.28,恒聪百汇信息有限公司
P00001427,Books,1508.94,MBP软件科技有限公司
P00001428,Food,1642.36,飞海科技信息有限公司
P00001429,Electronics,1113.4,济南亿次元信息有限公司
P00001430,Beauty,218.22,黄石金承传媒有限公司
P00001431,Clothing,1153.01,华远软件传媒有限公司
P00001432,Sports,1893.17,鸿睿思博科技有限公司
P00001433,Books,1000.64,惠派国际公司信息有限公司
P00001434,Food,295.47,信诚致远信息有限公司
P00001435,Food,1918.52,商软冠联信息有限公司
P00001436,Sports,594.65,华成育卓信息有限公司
P00001437,Beauty,1312.94,艾提科信科技有限公司
P00001438,Home,723.34,MBP软件信息有限公司
P00001439,Clothing,216.09,诺依曼软件传媒有限公司
P00001440,Electronics,400.67,华成育卓传媒有限公司
P00001441,Sports,1206.32,四通科技有限公司
P00001442,Electronics,1159.87,维旺明传媒有限公司
P00001443,Home,1327.04,国讯网络有限公司
P00001444,Beauty,135.48,晖来计算机传媒有限公司
P00001445,Home,633.89,华泰通安传媒有限公司
P00001446,Toys,1246.68,鸿睿思博网络有限公司
P00001447,Electronics,1460.11,超艺科技有限公司
P00001448,Food,1523.06,惠派国际公司科技有限公司
P00001449,Home,501.34,双敏电子科技有限公司
P00001450,Toys,1361.97,易动力科技有限公司
P00001451,Toys,784.49,立信电子信息有限公司
P00001452,Books,82.18,浙大万朋科技有限公司
P00001453,Books,1664.47,巨奥传媒有限公司
P00001454,Sports,1793.58,天开传媒有限公司
P00001455,Clothing,1789.55,九方网络有限公司
P00001456,Beauty,43.22,新宇龙信息网络有限公司
P00001457,Food,1132.71,新宇龙信息信息有限公司
P00001458,Toys,1104.73,数字100信息有限公司
P00001459,Toys,580.67,开发区世创传媒有限公司
P00001460,Food,52.48,图龙信息科技有限公司
P00001461,Clothing,1025.96,佳禾传媒有限公司
P00001462,Books,485.25,信诚致远传媒有限公司
P00001463,Food,1270.94,兰金电子信息有限公司
P00001464,Toys,1414.23,太极科技有限公司
P00001465,Home,775.81,恒聪百汇科技有限公司
P00001466,Books,492.29,华成育卓网络有限公司
P00001467,Home,1756.14,银嘉信息有限公司
P00001468,Toys,253.59,群英网络有限公司
P00001469,Beauty,1122.89,恒聪百汇网络有限公司
P00001470,Sports,243.27,鸿睿思博传媒有限公司
P00001471,Food,1651.56,精芯信息有限公司
P00001472,Clothing,164.58,富罳科技有限公司
P00001473,Toys,1023.62,恩悌科技有限公司
P00001474,Electronics,688.83,明腾传媒有限公司
P00001475,Toys,817.92,凌云科技有限公司
P00001476,Toys,991.65,鸿睿思博网络有限公司
P00001477,Home,1975.2,华成育卓科技有限公司
P00001478,Home,1528.85,思优传媒有限公司
P00001479,Food,127.56,创联世纪信息有限公司
P00001480,Home,1066.03,艾提科信传媒有限公司
P00001481,Toys,645.98,明腾信息有限公司
P00001482,Toys,546.93,新格林耐特信息有限公司
P00001483,Sports,1011.93,华远软件传媒有限公司
P00001484,Home,484.07,精芯网络有限公司
P00001485,Electronics,426.34,华成育卓传媒有限公司
P00001486,Electronics,762.36,华成育卓网络有限公司
P00001487,Toys,1064.43,天开信息有限公司
P00001488,Clothing,1193.32,诺依曼软件网络有限公司
P00001489,Home,539.91,富罳传媒有限公司
P00001490,Toys,1328.16,凌云传媒有限公司
P00001491,Home,762.23,思优网络有限公司
P00001492,Sports,1503.79,毕博诚信息有限公司
P00001493,Toys,137.65,信诚致远信息有限公司
P00001494,Books,570.79,时空盒数字网络有限公司
P00001495,Books,958.48,黄石金承传媒有限公司
P00001496,Beauty,1399.05,数字100网络有限公司
P00001497,Clothing,1391.82,数字100信息有限公司
P00001498,Beauty,639.55,天益科技有限公司
P00001499,Toys,719.23,时空盒数字传媒有限公司
P00001500,Home,717.33,和泰网络有限公司
P00001501,Beauty,1945.4,黄石金承科技有限公司
P00001502,Beauty,1359.07,时刻网络有限公司
P00001503,Home,1966.37,数字100科技有限公司
P00001504,Sports,287.6,七喜信息有限公司
P00001505,Books,1312.84,济南亿次元信息有限公司
P00001506,Electronics,1417.32,数字100传媒有限公司
P00001507,Sports,1897.08,鑫博腾飞网络有限公司
P00001508,Clothing,1639.68,恒聪百汇信息有限公司
P00001509,Sports,1474.27,飞海科技传媒有限公司
P00001510,Toys,1787.38,佳禾网络有限公司
P00001511,Food,1091.46,昂歌信息传媒有限公司
P00001512,Sports,158.39,戴硕电子科技有限公司
P00001513,Toys,861.37,开发区世创网络有限公司
P00001514,Books,993.95,昊嘉传媒有限公司
P00001515,Electronics,1301.53,易动力网络有限公司
P00001516,Electronics,1325.43,华成育卓传媒有限公司
P00001517,Electronics,1941.4,华泰通安科技有限公司
P00001518,Food,1012.97,恩悌网络有限公司
P00001519,Food,1985.05,开发区世创网络有限公司
P00001520,Food,525.76,凌云信息有限公司
P00001521,Sports,1408.07,新宇龙信息科技有限公司
P00001522,Home,1521.21,良诺传媒有限公司
P00001523,Sports,1023.2,迪摩信息有限公司
